id_esito;codice_fiscale_stazione_appaltante;denominazione_stazione_appaltante;nr_lotto;tipo_bando;tipo_settore;oggetto_x;cpv;categoria;rup;cup;cig;data_pubb_esito_scp;luogo_esecuzione;imp_lavori;imp_contrattuale;ribasso_agg;tipo_procedura;asta_elettronica;forcella;appalto_riservato;data_pubb_esito_guue;data_pubb_guri;data_pubb_albo;url_profilo_comm;data_agg_def;termine_pres_dom_off;n_impr_rich;n_impr_inv;n_impr_off;n_impr_amm;criterio_aggiudicazione;data_pres_fine;note_agg;tipo_evento;motivazione;aggiudicatario;url;cfStrutturaProponente;denominazioneStrutturaProponente;oggetto_y;sceltaContraente;importoAggiudicazione;importoSommeLiquidate;dataInizio;dataUltimazione;jsonPartecipanti;jsonAggiudicatari;totalePartecipanti;totaleAggiudicatari;totaleRaggruppamentopartecipanti;totaleRaggruppamentoAggiudicatari;cfPrimoaggiudicatario;denominazionePrimoaggiudicatario
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 118/2015 - servizio di cremazione e di resti mortali e attività accessorie;98371120-1;Fornitura di servizi;DIENI  Antonio;;6505547337;2016-02-17;TORINO;;;;Procedura aperta;No;No;No;2016-02-16;2015-12-13;;;2016-01-26;2016-01-25;;;;;Prezzo più basso;;;Gara aggiudicata;;SOCREM TORINO;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=111600&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 103/2015 - OPERE DI MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI EDILIZI DEGLI EDIFICI SCOLASTICI DELLA CITTA'. ANNO 2016;45262522-6;;QUINTO ISABELLA;;6426369775;2016-02-25;TORINO;;;;Procedura aperta;No;No;No;;2015-11-15;2015-11-15;www.comune.torino.it/appalti;2016-01-12;2015-12-13;;;;;Prezzo più basso;2016-02-13;;Gara aggiudicata;;EDIL EUROPA SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112165&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 103/2015 - OPERE DI MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI EDILIZI DEGLI EDIFICI SCOLASTICI DELLA CITTA'. ANNO 2016;45262522-6;;QUINTO ISABELLA;;6426373AC1;2016-02-25;TORINO;;;;Procedura aperta;No;No;No;;2015-11-15;2015-11-15;www.comune.torino.it/appalti;2016-01-12;2015-12-13;;;;;Prezzo più basso;2016-02-13;;Gara aggiudicata;;CUDIA IMPIANTI DI CUDIA FRANCESCO;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112169&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 103/2015 - OPERE DI MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI EDILIZI DEGLI EDIFICI SCOLASTICI DELLA CITTA'. ANNO 2016;45262522-6;;QUINTO ISABELLA;;6426378EE0;2016-02-25;TORINO;;;;Procedura aperta;No;No;No;;2015-11-15;2015-11-15;www.comune.torino.it/appalti;2016-01-12;2015-12-13;;;;;Prezzo più basso;2016-02-13;;Gara aggiudicata;;TERRA COSTRUZIONI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112172&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 103/2015 - OPERE DI MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI EDILIZI DEGLI EDIFICI SCOLASTICI DELLA CITTA'. ANNO 2016;45262522-6;;QUINTO ISABELLA;;642638115E;2016-02-25;TORINO;;;;Procedura aperta;No;No;No;;2015-11-15;2015-11-15;www.comune.torino.it/appalti;2016-01-12;2015-12-13;;;;;Prezzo più basso;2016-02-13;;Gara aggiudicata;;I.E.F. LEONARDO SAS;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112175&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 100/2015 - servizio di pulizia presso le aree di sosta autorizzate;90910000-9;Fornitura di servizi;CARDINO Maria ;;6429961BAA;2016-03-02;TORINO;;;;Procedura aperta;No;No;No;2016-03-01;2015-11-01;;;2016-02-16;2015-12-14;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOPERATIVA NUOVA SOCIALITA' COOP. SOC. IMPRESA SO;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112406&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 69/2015 MANUTENZIONE STRAORDINARIA IN EDIFICI SCOLASTICI CIRCOSCRIZIONI 7-8 E 1 CROCETTA AREA EST - BIL. 2014 C.O. 3979 ;45262522-6;OG1 - Edifici civili e industriali;QUINTO ISABELLA;;6097237F21;2016-03-03;TORINO;;;;Procedura aperta;No;No;No;;2015-10-19;2015-09-22;www.comune.torino.it/appalti;2016-01-12;2015-10-19;;;;;Prezzo più basso;2017-02-19;;Gara aggiudicata;;ICEF SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112450&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 96/2015 - Gestione dei servizi di supporto al rafforzamento dell'occupabilità.;80590000-6;Fornitura di servizi;FLORIO Maurizio;;6342950FE9;2016-03-09;TORINO;;;;Procedura ristretta;No;No;No;2016-03-07;2015-10-20;;;2016-02-16;2015-11-05;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;A.T.I. Consorzio Sociale Abele Lavoro s.c.s. (capo;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112640&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 102/2015 - Servizio di trasporto scolastico e per diversamente abili.;60130000-8;Fornitura di servizi;CAGNASSO Stefano;;640324903D;2016-03-09;TORINO;;;;Procedura aperta;No;No;No;2016-03-08;2015-11-12;;;2016-02-09;2016-01-06;;;;;Prezzo più basso;;;Gara aggiudicata;;TUNDO VINCENZO S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112642&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 102/2015 - Servizio di trasporto scolastico e per diversamente abili.;60130000-8;Fornitura di servizi;CAGNASSO Stefano;;64032977D7;2016-03-09;TORINO;;;;Procedura aperta;No;No;No;2016-03-08;2015-11-12;;;2016-02-09;2016-01-06;;;;;Prezzo più basso;;;Gara aggiudicata;;TUNDO VINCENZO S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112643&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 102/2015 - Servizio di trasporto scolastico e per diversamente abili.;60130000-8;Fornitura di servizi;CAGNASSO Stefano;;6403321BA4;2016-03-09;TORINO;;;;Procedura aperta;No;No;No;2016-03-08;2015-11-12;;;2016-02-09;2016-01-06;;;;;Prezzo più basso;;;Gara aggiudicata;;TUNDO VINCENZO S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=112644&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;procedura aperta n. 84/2015 - Interventi straordinari di controllo fitostatico del patrimonio arboreo della Città di Torino. anno 2015/2016. Lotti 1 e 2;77211500-7;Fornitura di servizi;BERTOLOTTO Claudia;;6360560428;2016-03-22;TORINO;;;;Procedura aperta;No;No;No;2016-03-22;2015-09-20;;;2016-03-01;2015-11-02;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;A.T.I. AR.E.S. S.A.S. / PQ2011 S.C. / DEMETRA S.C.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=113256&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;procedura aperta n. 84/2015 - Interventi straordinari di controllo fitostatico del patrimonio arboreo della Città di Torino. anno 2015/2016. Lotti 1 e 2;77211500-7;Fornitura di servizi;BERTOLOTTO Claudia;;6360578303;2016-03-22;TORINO;;;;Procedura aperta;No;No;No;2016-03-22;2015-09-20;;;2016-03-01;2015-11-02;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;A.T.I. STUDIO VERDE S.A.S./AGRO SERVICE S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=113257&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Forniture;Ordinario;Procedura aperta n. 2/2016 - Fornitura di n. 10 motocicli per il Corpo di Polizia Municipale.;34410000-4;Fornitura di beni;BELTRAMINO Claudio;;65083360C6;2016-03-23;TORINO;;;;Procedura aperta;No;No;No;;2016-02-04;;;2016-03-08;2016-02-29;;;;;Prezzo più basso;;;Gara aggiudicata;;YAMAHA MOTOR EUROPE N.V.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=113345&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Accordo quadro n. 4/2016 - Servizi di accoglienza integrata destinati a richiedenti asilo e titolari di protezione internazionale o umanitaria.;85300000-2;Fornitura di servizi;Campeotto Laura;;65640834A6;2016-03-30;TORINO;;;;Confronto competitivo in adesione ad accordo quadro/convenzione;No;No;No;2016-03-30;2016-02-02;;;2016-03-08;2016-02-22;;;;;Offerta economicamente più vantaggiosa;;"Ditte ammesse (nominativi secretati ai sensi dell?art. 13 comma 2 lettera b) del D.Lgs. 163/06): lotto n. 1: n. 6 concorrenti; lotto n. 2: n. 3 concorrenti; lotto n. 3: n. 5 concorrenti; lotto n. 4: n. 5 concorrenti";Gara aggiudicata;;000000000000000000000;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=113545&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Accordo quadro n. 4/2016 - Servizi di accoglienza integrata destinati a richiedenti asilo e titolari di protezione internazionale o umanitaria.;85300000-2;Fornitura di servizi;Campeotto Laura;;6564095E8A;2016-03-30;TORINO;;;;Confronto competitivo in adesione ad accordo quadro/convenzione;No;No;No;2016-03-30;2016-02-02;;;2016-03-08;2016-02-22;;;;;Offerta economicamente più vantaggiosa;;"Ditte ammesse (nominativi secretati ai sensi dell?art. 13 comma 2 lettera b) del D.Lgs. 163/06): lotto n. 1: n. 6 concorrenti; lotto n. 2: n. 3 concorrenti; lotto n. 3: n. 5 concorrenti; lotto n. 4: n. 5 concorrenti";Gara aggiudicata;;000000000000000000000;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=113548&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Accordo quadro n. 4/2016 - Servizi di accoglienza integrata destinati a richiedenti asilo e titolari di protezione internazionale o umanitaria.;85300000-2;Fornitura di servizi;Campeotto Laura;;6564098108;2016-03-30;TORINO;;;;Confronto competitivo in adesione ad accordo quadro/convenzione;No;No;No;2016-03-30;2016-02-02;;;2016-03-08;2016-02-22;;;;;Offerta economicamente più vantaggiosa;;"Ditte ammesse (nominativi secretati ai sensi dell?art. 13 comma 2 lettera b) del D.Lgs. 163/06): lotto n. 1: n. 6 concorrenti; lotto n. 2: n. 3 concorrenti; lotto n. 3: n. 5 concorrenti; lotto n. 4: n. 5 concorrenti";Gara aggiudicata;;000000000000000000000;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=113549&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Accordo quadro n. 4/2016 - Servizi di accoglienza integrata destinati a richiedenti asilo e titolari di protezione internazionale o umanitaria.;85300000-2;Fornitura di servizi;Campeotto Laura;;6564116FDE;2016-03-30;TORINO;;;;Confronto competitivo in adesione ad accordo quadro/convenzione;No;No;No;2016-03-30;2016-02-02;;;2016-03-08;2016-02-22;;;;;Offerta economicamente più vantaggiosa;;"Ditte ammesse (nominativi secretati ai sensi dell?art. 13 comma 2 lettera b) del D.Lgs. 163/06): lotto n. 1: n. 6 concorrenti; lotto n. 2: n. 3 concorrenti; lotto n. 3: n. 5 concorrenti; lotto n. 4: n. 5 concorrenti";Gara aggiudicata;;000000000000000000000;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=113550&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 120/2015 - Servizio di manutenzione ordinaria comparto florovivaistico;77330000-2;Fornitura di servizi;BERTOLOTTO Claudia;;648666554B;2016-05-05;TORINO;;;;Procedura aperta;No;No;No;2016-05-05;2015-12-29;;;2016-04-19;2016-02-08;;;;;Prezzo più basso;;;Gara aggiudicata;;SOC. AGR. VIVAI CAV. GIANNI SARACCO E FIGLI S.S.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=115213&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 120/2015 - Servizio di manutenzione ordinaria comparto florovivaistico;77330000-2;Fornitura di servizi;BERTOLOTTO Claudia;;648667096A;2016-05-05;TORINO;;;;Procedura aperta;No;No;No;2016-05-05;2015-12-29;;;2016-04-19;2016-02-08;;;;;Prezzo più basso;;;Gara aggiudicata;;A.T.I. COOP. AGRIFOREST/ARES s.a.s./PROGETTO VERDE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=115214&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 119/2015 - RESTAURO MURAZZI DEL PO. INTERVENTI DI SISTEMAZIONE MANUFATTI ESTERNI. C.O. 4110;45454100-5;OG2 - Restauro e manutenzione dei beni immobili sottoposti a tutela ai sensi delle disposizioni in m;SARDI DARIO;;64056437D2;2016-05-12;TORINO;;;;Procedura aperta;No;No;No;;2015-12-22;2015-12-22;www.comune.torino.it/appalti;2016-03-28;2016-02-15;;;;;Prezzo più basso;2017-04-29;;Gara aggiudicata;;AEDES SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=115605&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Forniture;Ordinario;servizio di pulizia ordinaria per uffici, istituto socio assistenziale, impianti sportivi della Città di Torino e sedi di ITER e come centrale di committenza per sedi di Infratrasporti.To S.r.l. ed  A.F.C. Torino S.p.A.;90919200-4;Fornitura di beni;Valfrè Filippo;;6471918BAD;2016-06-13;TORINO;;;;Procedura aperta;No;No;No;2016-06-07;;;www.comune.torino.it/appalti;2016-05-10;2016-01-25;;;;;Offerta economicamente più vantaggiosa;2018-12-30;;Gara aggiudicata;;CM SERVICE SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=116590&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;AFFIDAMENTO DEI SERVIZI DI TRASPORTO E POSA IN OPERA DI MATERIALE E ATTREZZATURE PER MANIFESTAZIONI PUBBLICHE, SERVIZI DI TRASLOCO E ATTIVITA CONNESSE, TRASPORTI E TRASLOCHI DI CARATTERE ECCEZIONALE, RITIRO E SMALTIMENTO BENI MOBILI FUORI USO, SERVIZI DI SGOMBERO DI EDIFICI PUBBLICI E/O ALLOGGI PRIVATI, RIMOZIONE DEHORS ABUSIVI.;90000000-7;Fornitura di servizi;Valfre' Filippo;;6610911885;2016-06-16;TORINO;;;;Procedura aperta;No;No;No;2016-06-14;;;www.comune.torino.it/appalti;2016-05-31;2016-05-02;;;;;Prezzo più basso;2019-05-31;;Gara aggiudicata;;C.F.P. FACCHINI PIEMONTE S.C.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=116824&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 30/2016 per gli interventi di manutenzione ordinaria e riqualificazione per la messa a norma delle attrezzature sportive presso le palestre scolastiche della Città di Torino.;50000000-5;Fornitura di servizi;Valfre' Filippo;;6627884EE3;2016-06-16;TORINO;;;;Procedura aperta;No;No;No;2016-06-16;;;www.comune.torino.it/appalti;2016-05-31;2016-05-30;;;;;Prezzo più basso;2018-12-30;;Gara aggiudicata;;NUOVA RADAR COOP. S.C.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=116841&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 37/2016 - MANUTENZIONE STRAORDINARIA DIFFUSA CIRCOSCRIZIONI 1-10. ANNO 2014. C.O. 3989.;45453000-7;OG1 - Edifici civili e industriali;SARDI DARIO;C14E14000930004;6383210786;2016-07-24;TORINO;;;;Procedura aperta;No;No;No;;2016-03-22;2016-03-22;www.comune.torino.it/appalti;2016-05-24;2016-04-18;;;;;Prezzo più basso;2017-12-30;;Gara aggiudicata;;C.E.V.I.G. SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=116954&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;affidamento dell'incarico ad un soggetto esterno per coadiuvare ed assistere la stazione appaltante Città di Torino dell'ambito torino 1 nella predisposizione di tutti gli atti per la concessione del servizio di distribuzione del gas naturale nell'ambito del medesimo;71250000-5;Fornitura di servizi;VILLARI Carla ;;6376452EA3;2016-07-21;TORINO;;;;Procedura aperta;No;No;No;2016-06-30;;;www.comune.torino.it\appalti;2016-06-07;2016-04-18;;;;;Offerta economicamente più vantaggiosa;2016-12-30;;Gara aggiudicata;;STUDIO FRACASSO S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=117504&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 38/2016 - Servizi di copertura assicurativa multirischi dei bambini e degli operatori scolastici dei nidi d'infanzia e delle scuole dell'infanzia della Città;66512100-3;Fornitura di servizi;CLARIZIA Oronzo ;;667118325E;2016-07-21;TORINO;;;;Procedura aperta;No;No;No;;2016-05-15;2016-05-15;www.comune.torino.it/appalti/;;2016-06-20;;;;;;;;Gara deserta;;;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=117580&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Affidamento di servizi per persone senza dimora in condizione di grave emarginazione;85320000-8;Fornitura di servizi;MOREGGIA Uberto ;;6590958699;2016-07-21;TORINO;;;;Procedura ristretta;No;No;No;2016-06-29;;;www.comune.torino.it\appalti;2016-06-14;2016-05-09;;;;;Offerta economicamente più vantaggiosa;2019-06-14;;Gara aggiudicata;;COOP. ANIMAZIONE VALDOCC;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=117607&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Affidamento di servizi per persone senza dimora in condizione di grave emarginazione Lotto 2;85320000-8;Fornitura di servizi;MOREGGIA Uberto ;;65909732FB;2016-07-21;TORINO;;;;Procedura ristretta;No;No;No;2016-06-29;;;www.comune.torino.it\appalti;2016-06-14;2016-05-09;;;;;Offerta economicamente più vantaggiosa;2019-06-14;;Gara aggiudicata;;COOP. ANIMAZIONE VALDOCC;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=117611&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Affidamento di servizi per persone senza dimora in condizione di grave emarginazione - Lotto 3;85320000-8;Fornitura di servizi;MOREGGIA Uberto ;;6590981993;2016-07-21;TORINO;;;;Procedura ristretta;No;No;No;2016-06-29;;;www.comune.torino.it\appalti;2016-06-14;2016-05-09;;;;;Offerta economicamente più vantaggiosa;2019-06-14;;Gara aggiudicata;;STRANAIDEA S.C.S.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=117619&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Interventi di manutenzione su impianti di archiviazione, arredi e complementi. Lotto 1.;50700000-2;Fornitura di servizi;Valfrè Filippo;;66512343EE;2016-07-21;TORINO;;;;Procedura aperta;No;No;No;2016-07-14;;;www.comune.torino.it/appalti/;2016-06-28;2016-06-06;;;;;Prezzo più basso;2019-12-30;;Gara aggiudicata;;LA TECNICA IMPIANTI S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=118559&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Interventi di manutenzione su impianti di archiviazione di arredi e complementi - Lotto 2.;50700000-2;Fornitura di servizi;Valfrè Filippo;;6651249050;2016-07-21;TORINO;;;;Procedura aperta;No;No;No;2016-07-14;;;www.comune.torino.it/appalti/;2016-06-28;2016-06-06;;;;;Prezzo più basso;2019-12-30;;Gara aggiudicata;;L'IDEA C'E' SOCIETA' MULTISERVIZI S.N.C.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=118561&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 51/2016 RECUPERO FUNZIONALE PER ADEGUAMENTO NORMATIVO PER LA SICUREZZA ED IGIENE DEI LUOGHI DI LAVORO ED INTERVENTI INTEGRATIVI C.P.I. ANNO 2015 ;45262500-6;OS6 - Finiture di opere generali in materiali lignei, plastici, metallici e vetrosi;QUINTO ISABELLA;C19D15000530004;6565806284;2016-07-24;TORINO;;;;Procedura aperta;No;No;No;;2016-03-01;2016-03-01;www.comune.torino.it/appalti;2016-05-17;2016-03-28;;;;;Prezzo più basso;2017-06-29;;Gara aggiudicata;;NC EDIL PITTURAZIONI SAS DI CERVERIZZO NICOLA & C.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=118613&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 15/2016 - RECUPERO E SISTEMAZIONE ROTONDA DEL TALUCCHI CON RIUTILIZZO A SCOPO DIDATTICO;45214300-3;OG2 - Restauro e manutenzione dei beni immobili sottoposti a tutela ai sensi delle disposizioni in m;STURA ROSALBA;C15J14000000002;650923891E;2016-07-24;TORINO;;;;Procedura aperta;No;No;No;;2016-02-09;2016-02-08;www.comune.torino.it/appalti;2016-06-07;2016-03-07;;;;;Offerta economicamente più vantaggiosa;2017-12-30;;Gara aggiudicata;;M.I.T. S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=118682&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 35/2016 - INTERVENTI URGENTI SUGLI IMPIANTI A SERVIZIO DEI SOTTOPASSI CITTADINI. SOTTOPASSO LANZA.C.O. 4244. ;45316110-9;OG10 - Impianti per la trasformazione alta/media tensione e per la distribuzione di energia elettric;MARENGO GIORGIO;C17H15000050004;6127615BDA;2016-07-24;TORINO;;;;Procedura aperta;No;No;No;;2016-03-15;;www.comune.torino.it/appalti;2016-06-28;2016-04-11;;;;;Prezzo più basso;2017-06-29;;Gara aggiudicata;;ELETTRO SERVICE DI AMBROSONE MICHELE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=118683&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;procedura aperta n. 42/2016 - Servizio di copertura assicurativa multigaranzia per bambini e operatori scolastici dei nidi e delle scuole dell'infanzia della Città;66512100-3;Fornitura di servizi;CLARIZIA Oronzo ;;6743752034;2017-01-19;TORINO;;;;Procedura aperta;No;No;No;2016-08-10;;;www.comune.torino.it\appalti;2016-07-28;2016-07-27;;;;;Offerta economicamente più vantaggiosa;2021-08-30;;Gara aggiudicata;;SOCIETA' REALE MUTUA DI ASSICURAZIONI;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=119507&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 28/2016 - Interventi straordianti potatura di viali alberati - Lotto 1;77341000-2;Fornitura di servizi;BERTOLOTTO Claudia;;661165919C;2017-01-19;TORINO;;;;Procedura aperta;No;No;No;2016-08-11;;;www.comune.torino.it\appalti;2016-07-28;2016-05-23;;;;;Offerta economicamente più vantaggiosa;2017-12-30;AGGIUDICATARI:LOTTO 1: M.A.V.E.S. S.R.L. - CODICE CIG 661165919CLOTTO 2: SOC. COOP. AGRI-SERVIZI a .R.L. - CODICE CIG 661168463CLOTTO 3: A.T.I. COOP. AGRIFORESTs.c./AGRIDEA - CODICE CIG 6611735054LOTTO 4: A.T.I. LA NUOVA COOPERATIVA/CONSORZIO COMPAGNIA DEI SERVIZI - CODICE CIG 6611749BDE;Gara aggiudicata;;M.A.V.E.S.  S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=119629&entita=ESITI;;;;;;;;;;;;;;;;
